customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,value,cluster
298,Male,69,Manufacturing,High Net Worth,No,9.0,66.0,VIC,8.0,5697.49,2
299,Female,80,Financial Services,Mass Customer,Yes,7.0,66.0,NSW,9.0,6897.920000000001,0
300,Male,88,Health,Mass Customer,No,9.0,66.0,VIC,9.0,3475.9,2
301,Female,54,Manufacturing,High Net Worth,No,19.0,42.0,NSW,7.0,89.71000000000001,1
302,Female,32,Health,Mass Customer,No,13.0,45.0,QLD,7.0,255.41000000000014,2
303,Female,59,Argiculture,Mass Customer,Yes,14.0,48.0,NSW,9.0,3247.08,0
304,Male,36,Manufacturing,Mass Customer,Yes,15.0,53.0,NSW,11.0,2785.0400000000004,0
305,Female,1,Financial Services,Mass Customer,No,11.0,48.0,NSW,4.0,2700.8799999999997,1
306,Male,19,Health,High Net Worth,No,18.0,49.0,VIC,3.0,239.35000000000002,2
307,Male,55,Health,Affluent Customer,Yes,12.0,38.0,VIC,9.0,3660.95,3
308,Male,2,IT,High Net Worth,No,4.0,39.0,VIC,5.0,4086.21,2
309,Female,53,Health,Mass Customer,Yes,21.0,48.0,VIC,7.0,2208.58,0
310,Female,0,Financial Services,Mass Customer,Yes,18.0,37.0,NSW,9.0,4744.19,0
311,Female,86,Health,High Net Worth,No,12.0,65.0,NSW,10.0,4054.4800000000005,1
312,Male,44,Financial Services,Affluent Customer,Yes,6.0,64.0,NSW,10.0,5001.71,3
313,Male,70,Manufacturing,Mass Customer,Yes,13.0,34.0,VIC,8.0,3186.6300000000006,0
314,Female,27,Retail,High Net Worth,Yes,5.0,60.0,VIC,3.0,3200.15,3
315,Female,67,Manufacturing,Affluent Customer,No,12.0,64.0,VIC,10.0,2200.11,2
316,Female,72,Manufacturing,Mass Customer,Yes,10.0,46.0,VIC,7.0,2158.71,0
317,Female,26,Entertainment,Mass Customer,Yes,14.0,48.0,NSW,10.0,3537.3900000000003,0
318,Female,21,Retail,Affluent Customer,Yes,18.0,53.0,NSW,2.0,3632.1800000000003,3
319,Female,32,Retail,Mass Customer,Yes,14.0,51.0,NSW,8.0,3955.91,0
320,Male,19,Health,Mass Customer,No,4.0,25.0,QLD,2.0,7204.66,2
321,Female,58,Not Specified,Mass Customer,No,18.0,49.0,QLD,5.0,2006.1799999999998,2
322,Female,19,Financial Services,Mass Customer,Yes,11.0,45.0,QLD,6.0,10341.57,0
323,Female,54,Health,Mass Customer,Yes,7.0,49.0,QLD,9.0,2020.73,0
324,Male,97,IT,Mass Customer,Yes,15.0,36.0,NSW,9.0,1779.6999999999998,0
325,Female,98,Financial Services,Affluent Customer,Yes,17.0,51.0,QLD,8.0,5192.5,3
326,Female,74,Financial Services,Mass Customer,No,6.0,42.0,NSW,10.0,1201.2499999999998,1
327,Female,10,Health,Mass Customer,No,12.0,54.0,QLD,8.0,3498.63,2
328,Female,87,Manufacturing,Mass Customer,No,12.0,31.0,VIC,8.0,2357.8,2
329,Male,25,Entertainment,High Net Worth,Yes,12.0,37.0,VIC,4.0,3618.01,3
330,Male,78,Manufacturing,High Net Worth,Yes,7.0,63.0,NSW,9.0,5296.799999999999,3
331,Male,87,Health,Mass Customer,Yes,3.0,24.0,NSW,8.0,5116.12,0
332,Female,23,Health,High Net Worth,No,14.0,44.0,QLD,8.0,239.35000000000002,2
333,Female,25,Financial Services,Affluent Customer,Yes,8.0,57.0,QLD,5.0,3320.1000000000004,3
334,Female,71,Financial Services,Affluent Customer,Yes,3.0,23.0,VIC,2.0,2127.59,3
335,Female,20,Not Specified,Affluent Customer,No,8.0,39.0,VIC,6.0,456.9899999999999,2
336,Female,91,Manufacturing,High Net Worth,No,3.0,42.0,VIC,8.0,2598.16,2
337,Female,67,Argiculture,High Net Worth,Yes,12.0,43.0,VIC,10.0,3388.8199999999997,3
338,Female,33,Health,Mass Customer,No,19.0,64.0,VIC,12.0,2343.71,2
339,Female,56,Health,Mass Customer,No,12.0,42.0,NSW,8.0,4327.24,1
340,Male,39,Argiculture,Mass Customer,Yes,17.0,49.0,NSW,10.0,2781.3599999999997,0
341,Male,10,Financial Services,Mass Customer,No,5.0,46.0,NSW,8.0,955.0799999999999,1
342,Male,40,Health,High Net Worth,No,2.0,35.0,NSW,10.0,667.1499999999999,1
343,Female,76,Property,Affluent Customer,No,13.0,65.0,NSW,11.0,5193.5599999999995,1
344,Female,91,Not Specified,High Net Worth,Yes,4.0,49.0,NSW,9.0,8101.26,3
345,Female,74,Health,High Net Worth,Yes,17.0,33.0,NSW,9.0,3971.46,3
346,Male,68,Financial Services,Mass Customer,No,3.0,41.0,NSW,10.0,6420.7,1
347,Male,50,Financial Services,Mass Customer,No,9.0,57.0,NSW,9.0,8326.369999999999,1
348,Male,20,Retail,Mass Customer,Yes,9.0,42.0,NSW,10.0,2071.99,0
349,Female,35,Manufacturing,High Net Worth,No,4.0,41.0,VIC,11.0,1669.26,2
350,Female,47,Health,Mass Customer,Yes,9.0,44.0,VIC,9.0,1008.7100000000003,0
351,Male,69,Health,Mass Customer,Yes,2.0,23.0,VIC,10.0,1438.6200000000001,0
352,Male,12,Retail,Mass Customer,No,4.0,43.0,QLD,6.0,4404.4,2
353,Female,9,Not Specified,Mass Customer,No,3.0,42.0,VIC,9.0,6792.83,2
354,Female,87,Property,Mass Customer,No,9.0,41.0,NSW,5.0,3101.72,1
355,Female,97,Retail,Mass Customer,Yes,3.0,43.0,NSW,8.0,2662.75,0
356,Female,10,Entertainment,High Net Worth,No,5.0,47.0,QLD,3.0,2358.0,2
357,Female,21,Not Specified,Affluent Customer,No,18.0,53.0,VIC,9.0,4455.49,2
358,Female,54,Not Specified,Mass Customer,No,18.0,36.0,NSW,9.0,1405.99,1
359,Female,2,Manufacturing,Affluent Customer,Yes,6.0,63.0,NSW,4.0,2921.7599999999998,3
360,Female,64,Property,Mass Customer,Yes,19.0,66.0,NSW,7.0,5070.23,0
361,Female,59,Health,Mass Customer,Yes,2.0,23.0,NSW,11.0,3428.15,0
362,Female,47,Financial Services,High Net Worth,Yes,18.0,47.0,NSW,7.0,1473.04,3
363,Female,82,Retail,Mass Customer,Yes,7.0,34.0,NSW,12.0,9458.17,0
364,Female,96,Financial Services,Affluent Customer,No,11.0,46.0,QLD,9.0,3329.9700000000003,2
365,Female,98,Property,High Net Worth,No,15.0,46.0,QLD,5.0,4724.04,2
366,Female,7,Entertainment,High Net Worth,No,19.0,68.0,NSW,10.0,2692.7,1
367,Female,93,Manufacturing,Mass Customer,Yes,12.0,37.0,NSW,12.0,3634.4500000000003,0
368,Female,32,Financial Services,High Net Worth,No,6.0,35.0,QLD,6.0,3939.7299999999996,2
369,Male,19,Financial Services,Mass Customer,Yes,9.0,31.0,VIC,10.0,3931.7699999999995,0
370,Male,91,Telecommunications,Affluent Customer,Yes,3.0,24.0,QLD,4.0,3290.26,3
371,Male,7,Financial Services,Mass Customer,No,7.0,68.0,VIC,4.0,5004.52,2
372,Female,19,Property,Affluent Customer,Yes,4.0,35.0,VIC,8.0,2598.13,3
373,Female,95,Health,High Net Worth,Yes,1.0,22.0,VIC,9.0,1103.43,3
374,Male,81,Financial Services,Mass Customer,Yes,8.0,30.0,VIC,10.0,5271.75,0
375,Male,13,Manufacturing,Mass Customer,Yes,7.0,46.0,NSW,9.0,487.99999999999994,0
376,Female,60,Financial Services,Mass Customer,Yes,19.0,56.0,VIC,7.0,368.1700000000001,0
377,Male,65,Argiculture,Mass Customer,No,1.0,23.0,NSW,5.0,5013.01,1
378,Female,98,Retail,Mass Customer,No,17.0,48.0,NSW,9.0,3236.3199999999997,1
379,Male,2,Manufacturing,High Net Worth,Yes,4.0,42.0,VIC,7.0,640.9300000000001,3
380,Female,66,Property,Mass Customer,No,17.0,66.0,QLD,1.0,6196.16,2
381,Female,99,Not Specified,Affluent Customer,No,1.0,25.0,NSW,12.0,4534.240000000001,1
382,Male,68,Health,Mass Customer,Yes,7.0,37.0,NSW,5.0,1657.4499999999998,0
383,Male,37,Not Specified,Affluent Customer,No,14.0,44.0,QLD,8.0,987.4899999999999,2
384,Female,70,Financial Services,Affluent Customer,No,17.0,46.0,VIC,7.0,2917.59,2
385,Male,69,Health,High Net Worth,No,9.0,55.0,NSW,9.0,5220.5199999999995,1
386,Female,63,Argiculture,Mass Customer,No,5.0,32.0,NSW,8.0,2415.9700000000003,1
387,Male,34,Financial Services,Mass Customer,No,22.0,45.0,NSW,10.0,3417.7799999999997,1
388,Female,53,Financial Services,Mass Customer,Yes,11.0,56.0,VIC,8.0,1834.0300000000002,0
389,Female,97,Entertainment,Affluent Customer,Yes,17.0,47.0,NSW,9.0,2123.26,3
390,Male,83,Health,Affluent Customer,No,3.0,24.0,NSW,10.0,1511.2,1
391,Male,80,Argiculture,Mass Customer,No,16.0,52.0,NSW,2.0,1315.06,1
392,Male,38,Property,Mass Customer,No,13.0,44.0,VIC,8.0,5025.3099999999995,2
393,Male,35,Manufacturing,Mass Customer,Yes,9.0,67.0,NSW,10.0,866.5799999999999,0
394,Female,70,Health,High Net Worth,Yes,16.0,45.0,NSW,5.0,5445.46,3
395,Male,28,Retail,High Net Worth,Yes,9.0,45.0,VIC,7.0,4597.740000000001,3
396,Female,98,Telecommunications,High Net Worth,Yes,16.0,55.0,NSW,11.0,4647.13,3
397,Female,86,Financial Services,Affluent Customer,Yes,5.0,41.0,QLD,7.0,3366.42,3
398,Female,20,Retail,Affluent Customer,No,11.0,53.0,VIC,12.0,938.4999999999998,2
399,Male,26,Manufacturing,Affluent Customer,Yes,16.0,46.0,QLD,3.0,5020.5,3
400,Female,86,Financial Services,Mass Customer,No,5.0,60.0,VIC,11.0,2688.92,2
401,Female,56,Retail,Mass Customer,No,15.0,35.0,NSW,5.0,3643.0299999999997,1
402,Male,9,Retail,Affluent Customer,No,22.0,45.0,NSW,1.0,4965.43,1
403,Female,40,Not Specified,Mass Customer,Yes,17.0,47.0,VIC,3.0,3653.69,0
404,Male,92,Financial Services,Affluent Customer,Yes,4.0,26.0,NSW,4.0,4965.7,3
405,Female,19,Manufacturing,High Net Worth,Yes,14.0,51.0,NSW,8.0,3338.3399999999997,3
406,Female,58,Financial Services,High Net Worth,No,12.0,35.0,NSW,1.0,3486.14,1
407,Female,82,Not Specified,High Net Worth,Yes,15.0,43.0,NSW,8.0,4096.06,3
408,Male,79,Financial Services,Affluent Customer,No,11.0,31.0,VIC,10.0,3082.2799999999997,2
409,Female,84,Health,Mass Customer,Yes,13.0,44.0,NSW,9.0,2267.84,0
410,Female,14,Not Specified,Mass Customer,Yes,11.0,32.0,NSW,8.0,2177.93,0
411,Female,84,Financial Services,High Net Worth,No,12.0,45.0,NSW,8.0,2553.8300000000004,1
412,Female,65,IT,High Net Worth,No,19.0,62.0,QLD,3.0,1055.03,2
413,Male,79,Not Specified,High Net Worth,Yes,19.0,64.0,NSW,9.0,3822.8,3
414,Male,12,Health,High Net Worth,No,10.0,46.0,NSW,8.0,2304.56,1
415,Female,20,Financial Services,Affluent Customer,Yes,18.0,67.0,NSW,9.0,1490.77,3
416,Female,14,Not Specified,Mass Customer,Yes,1.0,25.0,QLD,4.0,3085.98,0
417,Female,37,Argiculture,Mass Customer,No,15.0,51.0,VIC,8.0,3941.6800000000003,2
418,Female,56,Not Specified,Mass Customer,No,6.0,63.0,NSW,1.0,3325.1299999999997,1
419,Female,34,Manufacturing,Affluent Customer,No,17.0,41.0,QLD,8.0,5027.37,2
420,Male,93,Entertainment,High Net Worth,No,7.0,64.0,VIC,7.0,3652.17,2
421,Female,26,Retail,Mass Customer,Yes,2.0,23.0,NSW,3.0,3952.15,0
422,Male,78,Manufacturing,Affluent Customer,No,1.0,20.0,NSW,11.0,2390.84,1
423,Male,43,Not Specified,Mass Customer,No,9.0,66.0,QLD,2.0,1589.8199999999997,2
424,Male,77,Health,High Net Worth,No,9.0,44.0,VIC,11.0,4525.1900000000005,2
425,Female,60,Retail,Mass Customer,Yes,20.0,68.0,NSW,3.0,7388.6,0
426,Female,10,Manufacturing,Affluent Customer,No,8.0,50.0,VIC,8.0,6933.15,2
427,Male,77,Entertainment,Mass Customer,Yes,2.0,25.0,NSW,11.0,2515.6800000000003,0
428,Female,0,Health,High Net Worth,Yes,14.0,45.0,NSW,10.0,3355.1099999999997,3
429,Female,7,IT,High Net Worth,Yes,21.0,44.0,NSW,3.0,3652.26,3
430,Female,46,Financial Services,High Net Worth,Yes,11.0,49.0,QLD,7.0,5625.17,3
431,Male,8,Health,Affluent Customer,Yes,18.0,66.0,QLD,7.0,2824.7699999999995,3
432,Male,83,Manufacturing,Affluent Customer,Yes,10.0,32.0,NSW,10.0,5110.17,3
433,Male,94,Property,Affluent Customer,No,15.0,58.0,VIC,2.0,3754.1600000000008,2
434,Male,93,Financial Services,Mass Customer,Yes,19.0,26.0,NSW,10.0,1027.8899999999999,0
435,Male,5,Telecommunications,Mass Customer,No,1.0,22.0,NSW,12.0,4727.75,1
436,Male,75,IT,Mass Customer,No,18.0,64.0,NSW,10.0,2124.71,1
437,Male,24,Manufacturing,Affluent Customer,Yes,17.0,46.0,VIC,7.0,3045.6,3
438,Male,25,Property,High Net Worth,Yes,13.0,33.0,VIC,4.0,7692.39,3
439,Female,26,Not Specified,Affluent Customer,No,10.0,48.0,VIC,8.0,2750.24,2
440,Female,46,Telecommunications,Mass Customer,No,10.0,44.0,NSW,6.0,2481.1899999999996,1
441,Female,74,IT,Mass Customer,No,11.0,48.0,NSW,8.0,1750.76,1
442,Male,2,Financial Services,Mass Customer,No,1.0,21.0,QLD,6.0,2789.25,2
443,Female,21,Argiculture,High Net Worth,Yes,10.0,50.0,QLD,7.0,3248.2799877999996,3
444,Female,32,Manufacturing,Mass Customer,Yes,8.0,55.0,NSW,6.0,3807.4599999999996,0
445,Male,91,Financial Services,Mass Customer,No,5.0,37.0,VIC,5.0,8081.860000000001,2
446,Female,73,IT,Affluent Customer,Yes,4.0,44.0,NSW,9.0,5363.3,3
447,Female,98,Argiculture,Mass Customer,Yes,1.0,21.0,NSW,10.0,2781.88,0
448,Female,34,IT,High Net Worth,No,3.0,27.0,NSW,10.0,2594.65,1
449,Female,74,Manufacturing,High Net Worth,Yes,6.0,48.0,NSW,7.0,3292.4,3
450,Female,5,Entertainment,Mass Customer,Yes,18.0,47.0,NSW,10.0,3178.3,0
451,U,37,IT,High Net Worth,No,7.0,44.0,VIC,10.0,2560.3700000000003,2
452,Female,22,Property,Mass Customer,Yes,5.0,63.0,VIC,8.0,1561.59,0
453,U,81,IT,High Net Worth,No,7.0,44.0,NSW,10.0,2292.05,1
454,U,58,Health,Affluent Customer,Yes,7.0,44.0,QLD,10.0,4738.75,3
455,Male,97,Manufacturing,Mass Customer,Yes,5.0,31.0,NSW,10.0,1600.9,0
456,Male,47,Manufacturing,Affluent Customer,Yes,17.0,46.0,NSW,7.0,2183.0999999999995,3
457,Female,70,Financial Services,High Net Worth,Yes,17.0,41.0,NSW,9.0,3680.3399999999997,3
458,Male,57,Manufacturing,Affluent Customer,Yes,18.0,53.0,VIC,8.0,1247.24,3
459,Female,88,Manufacturing,Mass Customer,Yes,13.0,36.0,QLD,5.0,2402.4,0
460,Female,0,Manufacturing,Affluent Customer,Yes,16.0,36.0,VIC,2.0,2017.6600000000003,3
461,Female,19,Health,Mass Customer,Yes,14.0,43.0,NSW,10.0,5722.38,0
462,Female,32,Manufacturing,Affluent Customer,Yes,5.0,62.0,NSW,6.0,3600.26,3
463,Female,9,Financial Services,Mass Customer,Yes,20.0,60.0,NSW,7.0,3829.7,0
464,Female,32,Not Specified,Mass Customer,Yes,10.0,64.0,VIC,11.0,2102.99,0
465,Female,54,Financial Services,Affluent Customer,Yes,14.0,46.0,NSW,5.0,3488.7900000000004,3
466,Male,84,Manufacturing,Affluent Customer,Yes,2.0,31.0,NSW,9.0,2813.66,3
467,Male,51,Property,Affluent Customer,No,15.0,68.0,NSW,9.0,4667.06,1
468,Female,11,Property,High Net Worth,Yes,8.0,48.0,VIC,9.0,4063.5899999999997,3
469,Male,91,Financial Services,High Net Worth,Yes,3.0,26.0,NSW,12.0,4177.21,3
470,Male,22,Retail,Mass Customer,No,1.0,20.0,NSW,11.0,1890.57,1
471,Female,82,Financial Services,Affluent Customer,No,14.0,66.0,VIC,8.0,3918.1099999999997,2
472,Female,38,Financial Services,Mass Customer,Yes,8.0,31.0,NSW,9.0,3309.79,0
473,Male,2,Health,Mass Customer,Yes,20.0,45.0,VIC,9.0,8364.66,0
474,Female,86,Entertainment,Affluent Customer,No,18.0,39.0,NSW,9.0,1520.73,1
475,Male,0,Manufacturing,Affluent Customer,No,1.0,25.0,VIC,10.0,2907.28,2
476,Male,65,Not Specified,Mass Customer,No,14.0,33.0,QLD,8.0,1353.61,2
477,Female,32,Financial Services,High Net Worth,Yes,13.0,61.0,NSW,9.0,3375.06,3
478,Female,65,Not Specified,Affluent Customer,Yes,5.0,61.0,NSW,8.0,3320.21,3
479,Female,11,IT,Mass Customer,Yes,4.0,28.0,NSW,4.0,3335.2,0
480,U,67,Health,Mass Customer,Yes,7.0,44.0,NSW,6.0,644.0199999999999,0
481,Female,68,Argiculture,Mass Customer,No,8.0,32.0,NSW,9.0,1617.21,1
482,Male,33,Health,Mass Customer,No,20.0,59.0,NSW,9.0,5887.200000000001,1
483,Male,35,Retail,Affluent Customer,No,9.0,49.0,VIC,9.0,2307.7799999999997,2
484,Male,64,Manufacturing,Mass Customer,No,22.0,48.0,NSW,9.0,1704.78,1
485,Female,23,Manufacturing,High Net Worth,No,20.0,48.0,NSW,3.0,2715.28,1
486,Female,0,Manufacturing,Affluent Customer,Yes,15.0,66.0,VIC,7.0,4915.7699999999995,3
487,Female,70,Health,Mass Customer,No,10.0,43.0,VIC,9.0,687.5100000000001,2
488,Female,24,Property,Mass Customer,Yes,10.0,42.0,VIC,2.0,1172.1,0
489,Female,18,Retail,Mass Customer,Yes,4.0,51.0,VIC,4.0,2073.68,0
490,Female,44,Argiculture,Mass Customer,No,6.0,30.0,VIC,11.0,4593.01,2
491,Male,45,Property,Affluent Customer,Yes,19.0,46.0,VIC,10.0,2735.71,3
492,Male,54,Financial Services,Mass Customer,No,21.0,46.0,VIC,9.0,2707.9,2
493,Female,83,Manufacturing,Mass Customer,Yes,5.0,62.0,QLD,10.0,151.93999999999997,0
494,Male,33,Manufacturing,Mass Customer,No,9.0,47.0,NSW,10.0,894.9899999999998,1
495,Male,91,Financial Services,Mass Customer,Yes,6.0,63.0,VIC,9.0,4087.04,0
496,Female,25,Financial Services,Affluent Customer,Yes,11.0,46.0,NSW,9.0,1310.77,3
497,Female,96,Property,Mass Customer,Yes,11.0,48.0,VIC,9.0,1061.48,0
498,Female,58,Manufacturing,High Net Worth,Yes,10.0,44.0,NSW,3.0,4982.410000000001,3
499,Male,39,Financial Services,Affluent Customer,No,19.0,61.0,VIC,7.0,4043.5800000000004,2
500,Male,19,Retail,Affluent Customer,Yes,10.0,30.0,VIC,7.0,3977.81,3
501,Female,94,Not Specified,High Net Worth,No,19.0,45.0,VIC,8.0,1392.59,2
502,Female,39,Manufacturing,Mass Customer,No,18.0,51.0,QLD,3.0,2959.58,2
503,Male,87,Health,Affluent Customer,Yes,10.0,33.0,NSW,10.0,2572.37,3
504,Male,93,Manufacturing,High Net Worth,Yes,7.0,27.0,VIC,7.0,2714.7599999999998,3
505,Female,40,Not Specified,High Net Worth,Yes,10.0,55.0,NSW,9.0,3369.4700000000003,3
506,Female,43,Retail,Mass Customer,No,21.0,37.0,VIC,10.0,6985.24,2
507,Female,98,Health,Mass Customer,No,7.0,51.0,NSW,8.0,5042.780000000001,1
508,Female,94,Property,Mass Customer,Yes,11.0,51.0,NSW,9.0,3533.36,0
509,Male,64,Financial Services,Affluent Customer,Yes,21.0,43.0,QLD,6.0,4389.7300000000005,3
510,Female,61,Not Specified,Mass Customer,No,2.0,30.0,NSW,8.0,1694.59,1
511,Female,92,Health,High Net Worth,No,10.0,39.0,NSW,3.0,2782.8799999999997,1
512,Male,76,Financial Services,Mass Customer,No,6.0,67.0,VIC,8.0,1136.3400000000001,2
513,U,30,IT,Mass Customer,No,7.0,44.0,VIC,12.0,4222.14,2
514,Male,9,Financial Services,Mass Customer,Yes,4.0,26.0,VIC,10.0,2144.29,0
515,Female,55,IT,High Net Worth,No,8.0,33.0,NSW,12.0,6986.24,1
516,Male,23,Financial Services,Mass Customer,No,20.0,64.0,NSW,8.0,4722.21,1
517,Female,73,Property,Mass Customer,Yes,3.0,37.0,NSW,11.0,2632.16,0
518,Male,60,Retail,Mass Customer,Yes,10.0,31.0,QLD,8.0,938.2500000000001,0
519,Male,83,Not Specified,Mass Customer,Yes,1.0,22.0,VIC,12.0,2326.39,0
520,Female,66,Financial Services,Affluent Customer,Yes,15.0,58.0,NSW,9.0,819.2600000000001,3
521,Female,29,Health,High Net Worth,No,16.0,43.0,NSW,8.0,624.9000000000001,1
522,Female,64,Not Specified,Affluent Customer,Yes,16.0,46.0,QLD,9.0,1663.83,3
523,Female,44,Financial Services,Affluent Customer,Yes,16.0,47.0,NSW,10.0,2795.7700000000004,3
524,Female,16,Retail,Mass Customer,No,11.0,60.0,VIC,5.0,2024.53,2
525,Male,64,Manufacturing,Mass Customer,Yes,9.0,42.0,VIC,2.0,3584.83,0
526,U,9,Health,Mass Customer,Yes,7.0,44.0,NSW,12.0,1111.55,0
527,Female,81,Financial Services,Mass Customer,Yes,9.0,32.0,NSW,8.0,1694.76,0
528,Female,10,Health,Mass Customer,No,4.0,43.0,NSW,10.0,4175.150000000001,1
529,Male,18,Retail,Affluent Customer,Yes,10.0,33.0,NSW,9.0,2339.14,3
530,Male,2,Manufacturing,Mass Customer,No,15.0,48.0,VIC,10.0,1751.35,2
531,Female,94,Financial Services,High Net Worth,No,1.0,29.0,NSW,7.0,2459.06,1
532,Female,25,Financial Services,Affluent Customer,No,19.0,61.0,QLD,5.0,3920.83,2
533,Male,40,Retail,Mass Customer,No,11.0,40.0,NSW,7.0,5387.05,1
534,Female,2,Not Specified,Mass Customer,No,12.0,68.0,NSW,11.0,4809.950000000001,1
535,Female,67,Not Specified,Affluent Customer,No,3.0,29.0,VIC,12.0,1261.57,2
536,Female,64,Manufacturing,Affluent Customer,No,16.0,63.0,NSW,7.0,3662.2999999999993,1
537,Female,16,Entertainment,High Net Worth,No,7.0,33.0,NSW,10.0,825.73,1
538,Female,33,Manufacturing,Mass Customer,Yes,5.0,66.0,QLD,7.0,6447.15,0
539,Male,53,Health,High Net Worth,No,15.0,47.0,VIC,9.0,1676.43,2
540,Female,80,Manufacturing,Mass Customer,No,1.0,21.0,NSW,9.0,1821.0300000000002,1
541,Female,23,Manufacturing,Affluent Customer,Yes,13.0,56.0,VIC,10.0,2755.28,3
542,Female,78,Manufacturing,Mass Customer,No,18.0,55.0,NSW,6.0,2098.52,1
543,Male,9,Retail,Affluent Customer,Yes,17.0,49.0,NSW,4.0,1924.15,3
544,Male,51,Manufacturing,High Net Worth,Yes,5.0,32.0,NSW,10.0,2246.42,3
545,Female,43,Health,Mass Customer,Yes,18.0,44.0,NSW,8.0,5665.789999999999,0
546,Female,80,Health,Mass Customer,Yes,12.0,41.0,NSW,2.0,4449.53,0
547,Female,22,Health,Mass Customer,No,5.0,26.0,NSW,9.0,2901.1899999999996,1
548,U,84,IT,High Net Worth,Yes,7.0,44.0,QLD,7.0,4223.29,3
549,Male,84,Retail,Mass Customer,Yes,2.0,37.0,NSW,1.0,3751.75,0
550,Female,16,Retail,Mass Customer,No,15.0,46.0,VIC,6.0,1437.7199999999998,2
551,Female,8,Financial Services,High Net Worth,No,9.0,35.0,VIC,7.0,2850.0,2
552,Male,66,Manufacturing,High Net Worth,Yes,20.0,44.0,NSW,9.0,1577.7000000000003,3
553,Female,62,Argiculture,Affluent Customer,Yes,7.0,43.0,NSW,7.0,2566.27,3
554,Female,33,Health,Mass Customer,Yes,7.0,67.0,NSW,9.0,1670.6699999999998,0
555,Male,99,Property,Mass Customer,No,4.0,52.0,VIC,4.0,3505.6299999999997,2
556,Female,69,Not Specified,Mass Customer,No,11.0,65.0,NSW,8.0,3985.03,1
557,Female,67,Manufacturing,Affluent Customer,Yes,18.0,61.0,QLD,2.0,830.3100000000001,3
558,Female,96,Not Specified,Mass Customer,No,8.0,49.0,VIC,7.0,3513.02,2
559,Female,39,Retail,High Net Worth,Yes,16.0,34.0,NSW,10.0,1824.48,3
560,Female,1,Health,Affluent Customer,No,8.0,69.0,VIC,1.0,3583.46,2
561,Female,99,Not Specified,Mass Customer,No,12.0,45.0,NSW,8.0,2891.5899999999997,1
562,Female,88,Not Specified,Mass Customer,No,17.0,52.0,QLD,3.0,2125.01,2
563,Male,25,IT,Mass Customer,Yes,19.0,48.0,QLD,5.0,1931.13,0
564,Female,7,Retail,High Net Worth,No,7.0,39.0,NSW,9.0,2143.39,1
565,Male,30,Manufacturing,Mass Customer,Yes,16.0,63.0,NSW,8.0,7079.07,0
566,Female,66,Financial Services,High Net Worth,Yes,9.0,43.0,NSW,12.0,2145.56,3
567,Male,73,Financial Services,Affluent Customer,No,16.0,57.0,NSW,11.0,439.57000000000005,1
568,Male,32,Manufacturing,Mass Customer,No,13.0,64.0,QLD,8.0,1258.1,2
569,Male,30,IT,Mass Customer,No,10.0,46.0,NSW,2.0,6084.139999999999,1
570,Male,14,Financial Services,Mass Customer,Yes,15.0,44.0,NSW,10.0,3446.07,0
571,Female,30,Entertainment,Mass Customer,No,6.0,64.0,VIC,10.0,2284.98,2
572,Male,0,Health,High Net Worth,Yes,5.0,55.0,VIC,10.0,2600.44,3
573,Male,39,Not Specified,Mass Customer,No,2.0,28.0,VIC,8.0,1618.8300000000002,2
574,Male,95,Financial Services,Mass Customer,No,20.0,32.0,NSW,12.0,2172.4100000000003,1
575,Male,64,Financial Services,High Net Worth,Yes,11.0,66.0,NSW,11.0,714.24,3
576,Male,98,Retail,Mass Customer,Yes,7.0,45.0,NSW,10.0,4580.35,0
577,Female,41,Property,Mass Customer,Yes,19.0,66.0,VIC,8.0,4242.34,0
578,Female,72,Not Specified,High Net Worth,Yes,3.0,27.0,VIC,10.0,2754.8100000000004,3
579,Female,89,Health,Mass Customer,No,12.0,48.0,NSW,10.0,4204.6,1
580,Male,83,Financial Services,Mass Customer,Yes,14.0,46.0,NSW,7.0,2185.51,0
581,Female,32,Financial Services,Mass Customer,Yes,16.0,53.0,NSW,9.0,2223.5499999999997,0
582,U,21,IT,Affluent Customer,No,7.0,44.0,NSW,4.0,2744.6,1
583,Male,97,Health,Mass Customer,No,4.0,36.0,NSW,7.0,2258.1899999999996,1
584,Female,10,Manufacturing,Affluent Customer,Yes,19.0,27.0,NSW,10.0,1270.2099999999998,3
585,Female,66,Health,Mass Customer,Yes,10.0,44.0,QLD,4.0,2991.86,0
586,Female,63,Manufacturing,Mass Customer,No,4.0,23.0,NSW,9.0,3126.4700000000003,1
587,Male,43,Health,Mass Customer,Yes,19.0,56.0,VIC,8.0,4834.87,0
588,Male,15,Entertainment,Mass Customer,No,11.0,59.0,NSW,1.0,3603.85,1
589,Male,76,Financial Services,Mass Customer,Yes,1.0,26.0,NSW,11.0,1397.8999999999999,0
590,Female,85,Health,Mass Customer,Yes,11.0,34.0,NSW,11.0,6629.57,0
591,Male,16,Entertainment,Affluent Customer,No,16.0,48.0,NSW,11.0,484.9599999999999,1
592,Male,73,Manufacturing,Mass Customer,No,2.0,30.0,QLD,8.0,1071.53,2
593,Male,64,Not Specified,Mass Customer,No,4.0,38.0,NSW,4.0,3493.8,1
594,Male,74,Not Specified,Mass Customer,No,13.0,42.0,NSW,9.0,6630.72,1
595,Male,72,Financial Services,Mass Customer,No,22.0,49.0,QLD,4.0,2011.16,2
